#C:/Users/KIMED 1/Documents/Junaidin/Docking/Senyawa Uji/Skrining Src/HasilsenyawaujiSrc/extracted_cav/cav4mxo_DB8.pdb with C:/Users/KIMED 1/Documents/Junaidin/Docking/SrcFarma/SrcHumFarROCuji/gemdock_out/docking.lst
#Ligand	TotalEnergy	VDW	HBond	Elec	AverConPair	
cav4mxo_DB8-ZINC35658849-0.pdb	-88.6911	-67.8632	-20.8279	0	23.7143
cav4mxo_DB8-ZINC35658927-0.pdb	-82.6197	-58.7904	-25.3261	1.49681	17.7143
cav4mxo_DB8-ZINC35710257-0.pdb	-86.4013	-82.9013	-3.5	0	22.4483
cav4mxo_DB8-ZINC35763650-0.pdb	-74.1969	-58.0202	-16.1768	0	25.4375
cav4mxo_DB8-ZINC35778563-0.pdb	-91.0505	-91.0505	0	0	17.4857
cav4mxo_DB8-ZINC35778919-0.pdb	-107.502	-102.247	-5.25491	0	18.4865
cav4mxo_DB8-ZINC35780702-0.pdb	-108.573	-96.3233	-12.2499	0	21
cav4mxo_DB8-ZINC35877093-0.pdb	-102.845	-83.3557	-18.4496	-1.03997	19.5897
cav4mxo_DB8-ZINC35928350-0.pdb	-83.7308	-68.6815	-15.0493	0	18.2593
cav4mxo_DB8-ZINC35938542-0.pdb	-85.5416	-82.5632	-2.97846	0	16.5938
cav4mxo_DB8-ZINC35938560-0.pdb	-87.6194	-85.1194	-2.5	0	18.3636
cav4mxo_DB8-ZINC35991109-0.pdb	-91.6119	-79.0502	-12.5616	0	18.3125
cav4mxo_DB8-ZINC36065725-0.pdb	-88.4989	-81.4989	-7	0	15.8387
cav4mxo_DB8-ZINC36157053-0.pdb	-89.4591	-78.7064	-10.7527	0	18.1
cav4mxo_DB8-ZINC36158866-0.pdb	-90.3161	-70.6705	-19.6456	0	16.0323
cav4mxo_DB8-ZINC36158869-0.pdb	-97.9099	-89.8393	-8.07062	0	20.4194
cav4mxo_DB8-ZINC36202351-0.pdb	-109.097	-103.864	-5.23287	0	17.4103
cav4mxo_DB8-ZINC36203398-0.pdb	-99.2187	-94.3954	-4.82329	0	18.1176
cav4mxo_DB8-ZINC36203681-0.pdb	-121.57	-113.367	-8.20305	0	19.4103
cav4mxo_DB8-ZINC36266648-0.pdb	-71.0844	-58.0953	-12.9891	0	21.7895
cav4mxo_DB8-ZINC36288251-0.pdb	-71.3119	-62.398	-8.91383	0	21.05
cav4mxo_DB8-ZINC36299010-0.pdb	-76.0134	-62.9279	-13.0855	0	21.1
cav4mxo_DB8-ZINC36303553-0.pdb	-99.9064	-88.0769	-11.8295	0	17.5135
cav4mxo_DB8-ZINC36304106-0.pdb	-102.387	-96.7608	-5.6264	0	20.5938
cav4mxo_DB8-ZINC36308143-0.pdb	-123.686	-120.075	-3.61052	0	19.2051
cav4mxo_DB8-ZINC36309893-0.pdb	-102.685	-96.8855	-5.79936	0	18.3143
cav4mxo_DB8-ZINC36312918-0.pdb	-91.6541	-88.1541	-3.5	0	16.8182
cav4mxo_DB8-ZINC36331014-0.pdb	-67.4616	-54.8991	-12.5625	0	21.75
cav4mxo_DB8-ZINC36333884-0.pdb	-84.667	-63.5049	-23.208	2.04589	21.4211
cav4mxo_DB8-ZINC36357223-0.pdb	-114.304	-99.1145	-17.37	2.18049	24.0606
cav4mxo_DB8-ZINC36371651-0.pdb	-93.8987	-86.122	-7.77675	0	21.7241
cav4mxo_DB8-ZINC36570136-0.pdb	-97.0063	-65.4983	-29.7767	-1.73133	13.9394
cav4mxo_DB8-ZINC36621547-0.pdb	-87.9313	-72.759	-15.1723	0	26.8636
cav4mxo_DB8-ZINC36629357-0.pdb	-91.597	-72.3758	-19.2212	0	16.2258
cav4mxo_DB8-ZINC36638222-0.pdb	-99.3537	-99.3537	0	0	17.0556
cav4mxo_DB8-ZINC36643293-0.pdb	-90.4739	-84.9887	-5.48517	0	18.1818
cav4mxo_DB8-ZINC36660353-0.pdb	-107.292	-95.2919	-12	0	19.1176
cav4mxo_DB8-ZINC36683414-0.pdb	-74.0609	-67.0609	-7	0	22.8421
cav4mxo_DB8-ZINC36748997-0.pdb	-61.7183	-55.7086	-6.0097	0	22.125
cav4mxo_DB8-ZINC36749067-0.pdb	-69.1665	-59.8414	-9.32505	0	24.1765
cav4mxo_DB8-ZINC36749522-0.pdb	-70.8871	-62.4329	-8.45423	0	25
cav4mxo_DB8-ZINC36753263-0.pdb	-67.138	-60.138	-7	0	24.8667
cav4mxo_DB8-ZINC36782599-0.pdb	-73.3729	-54.9243	-18.4485	0	27.5
cav4mxo_DB8-ZINC36788429-0.pdb	-79.4669	-65.4071	-14.0598	0	19.8276
cav4mxo_DB8-ZINC36827092-0.pdb	-71.7005	-62.4267	-9.27372	0	19.95
cav4mxo_DB8-ZINC36828040-0.pdb	-88.0291	-75.9503	-12.0789	0	17
cav4mxo_DB8-ZINC36833774-0.pdb	-101.891	-82.7744	-19.117	0	18.9333
cav4mxo_DB8-ZINC36833775-0.pdb	-106.976	-93.4851	-13.4911	0	21.2333
cav4mxo_DB8-ZINC36839467-0.pdb	-95.1281	-80.2594	-14.8687	0	18.4688
cav4mxo_DB8-ZINC36839474-0.pdb	-97.6771	-87.5148	-10.1623	0	20.1563
cav4mxo_DB8-ZINC36852769-0.pdb	-83.3729	-68.1055	-15.2674	0	25.7059
cav4mxo_DB8-ZINC36861000-0.pdb	-69.0608	-59.6461	-9.41468	0	24.2353
cav4mxo_DB8-ZINC36861417-0.pdb	-72.1747	-66.0056	-6.1691	0	26.1765
cav4mxo_DB8-ZINC36861418-0.pdb	-61.5389	-55.2943	-6.24459	0	23.7059
cav4mxo_DB8-ZINC36861485-0.pdb	-70.0904	-66.5904	-3.5	0	28.4375
cav4mxo_DB8-ZINC36895507-0.pdb	-70.1077	-57.6973	-12.4104	0	25.25
cav4mxo_DB8-ZINC36895509-0.pdb	-69.2142	-62.2142	-7	0	25.5625
cav4mxo_DB8-ZINC36900702-0.pdb	-86.6401	-72.5159	-14.6901	0.565925	28
cav4mxo_DB8-ZINC36901716-0.pdb	-78.8392	-64.8392	-14	0	26.4706
cav4mxo_DB8-ZINC37020240-0.pdb	-63.4212	-59.9212	-3.5	0	22
cav4mxo_DB8-ZINC37055910-0.pdb	-74.9375	-67.9375	-7	0	25.6667
cav4mxo_DB8-ZINC37161919-0.pdb	-84.1956	-68.801	-15.3946	0	21.2857
cav4mxo_DB8-ZINC37199398-0.pdb	-77.9128	-61.505	-16.4079	0	24.55
cav4mxo_DB8-ZINC37279999-0.pdb	-76.679	-73.179	-3.5	0	24.1429
cav4mxo_DB8-ZINC37284086-0.pdb	-62.8328	-62.8328	0	0	21.1667
cav4mxo_DB8-ZINC37300344-0.pdb	-75.5428	-65.0657	-10.4771	0	23.5263
cav4mxo_DB8-ZINC37338071-0.pdb	-68.2761	-48.8076	-19.4685	0	15.9048
cav4mxo_DB8-ZINC37433302-0.pdb	-73.1523	-45.3152	-26.4062	-1.43088	17
cav4mxo_DB8-ZINC37452590-0.pdb	-83.4088	-67.0581	-17.201	0.85033	21.1429
cav4mxo_DB8-ZINC37457978-0.pdb	-78.7096	-62.2096	-16.5	0	25.1176
cav4mxo_DB8-ZINC37475089-0.pdb	-69.2644	-58.6499	-10.6145	0	28.8571
cav4mxo_DB8-ZINC37561038-0.pdb	-78.6884	-63.2821	-15.4064	0	25.1176
cav4mxo_DB8-ZINC37571140-0.pdb	-72.2015	-69.2122	-2.98936	0	16.2414
cav4mxo_DB8-ZINC37591775-0.pdb	-60.848	-55.4426	-5.74487	0.33951	23.8824
cav4mxo_DB8-ZINC37626072-0.pdb	-73.6077	-64.1511	-9.45656	0	25.3889
cav4mxo_DB8-ZINC37643149-0.pdb	-68.6411	-61.6411	-7	0	22.0556
cav4mxo_DB8-ZINC37687863-0.pdb	-58.7735	-49.2735	-9.5	0	22.1429
cav4mxo_DB8-ZINC37725477-0.pdb	-75.7839	-72.2839	-3.5	0	21.4286
cav4mxo_DB8-ZINC37725479-0.pdb	-70.7919	-70.7919	0	0	20.9524
cav4mxo_DB8-ZINC37725532-0.pdb	-71.5541	-71.5541	0	0	23.1429
cav4mxo_DB8-ZINC37731875-0.pdb	-90.1563	-68.3572	-23.4753	1.67629	21.1429
cav4mxo_DB8-ZINC37906266-0.pdb	-79.1985	-69.9867	-9.21184	0	26.1176
cav4mxo_DB8-ZINC37928736-0.pdb	-78.4323	-69.1282	-9.30409	0	22.45
cav4mxo_DB8-ZINC37931015-0.pdb	-70.8587	-64.3162	-8.13822	1.59572	23.7647
cav4mxo_DB8-ZINC37931017-0.pdb	-70.8638	-57.8809	-12.9829	0	20.4444
cav4mxo_DB8-ZINC37969081-0.pdb	-75.0331	-61.0558	-13.9773	0	21.8571
cav4mxo_DB8-ZINC37993657-0.pdb	-75.4085	-62.0215	-15.0093	1.62233	21.05
cav4mxo_DB8-ZINC38003267-0.pdb	-76.8903	-60.3903	-16.5	0	19.7143
cav4mxo_DB8-ZINC38052301-0.pdb	-77.8802	-67.3802	-10.5	0	23.9
cav4mxo_DB8-ZINC38546596-0.pdb	-104.891	-98.8915	-6	0	19.5143
cav4mxo_DB8-ZINC38596688-0.pdb	-96.9596	-89.2415	-7.71805	0	20.6667
cav4mxo_DB8-ZINC38630811-0.pdb	-83.8656	-80.7858	-3.07973	0	22.5769
cav4mxo_DB8-ZINC38630812-0.pdb	-86.6246	-64.5351	-20.7605	-1.32907	21.1154
cav4mxo_DB8-ZINC38660661-0.pdb	-96.1285	-79.7119	-16.4166	0	17.4194
cav4mxo_DB8-ZINC38687763-0.pdb	-94.1635	-77.0616	-17.1019	0	18.2121
cav4mxo_DB8-ZINC38701805-0.pdb	-97.2484	-85.7045	-11.544	0	18.4688
cav4mxo_DB8-ZINC38732094-0.pdb	-91.5208	-81.1659	-10.3549	0	18.5484
cav4mxo_DB8-ZINC38776536-0.pdb	-108.653	-97.2515	-11.4014	0	20.697
cav4mxo_DB8-ZINC38779523-0.pdb	-91.3163	-87.8163	-3.5	0	17.8125
cav4mxo_DB8-ZINC38872589-0.pdb	-101.578	-96.7714	-4.80621	0	20
cav4mxo_DB8-ZINC38893857-0.pdb	-89.2709	-79.3555	-9.91537	0	22.3333
cav4mxo_DB8-ZINC38903672-0.pdb	-108.902	-101.452	-7.4499	0	19.6216
cav4mxo_DB8-ZINC38965238-0.pdb	-82.7825	-80.3263	-2.45616	0	17.5
cav4mxo_DB8-ZINC38965581-0.pdb	-89.7972	-59.7293	-30.0679	0	16.1429
cav4mxo_DB8-ZINC38965582-0.pdb	-79.1652	-64.9167	-14.2485	0	16.5
cav4mxo_DB8-ZINC38966112-0.pdb	-92.9374	-92.9374	0	0	19.0323
cav4mxo_DB8-ZINC38966614-0.pdb	-77.5711	-75.0735	-2.4976	0	16.1786
cav4mxo_DB8-ZINC38970702-0.pdb	-96.7537	-92.096	-4.65769	0	19.2667
cav4mxo_DB8-ZINC38970831-0.pdb	-80.0764	-67.1148	-12.9617	0	16.5357
cav4mxo_DB8-ZINC38971365-0.pdb	-96.7751	-70.8914	-25.8837	0	17.52
cav4mxo_DB8-ZINC38975778-0.pdb	-78.3851	-71.5076	-6.87746	0	18.3077
cav4mxo_DB8-ZINC38976586-0.pdb	-83.0714	-66.6564	-16.415	0	16.6429
cav4mxo_DB8-ZINC38980585-0.pdb	-84.0492	-68.9638	-15.0855	0	15.2759
cav4mxo_DB8-ZINC38984367-0.pdb	-95.7481	-76.1274	-19.6207	0	16.7188
cav4mxo_DB8-ZINC38985738-0.pdb	-96.2204	-86.7204	-9.5	0	23.1034
cav4mxo_DB8-ZINC39011801-0.pdb	-96.8994	-86.6804	-10.219	0	19.1034
cav4mxo_DB8-ZINC39015546-0.pdb	-80.3668	-60.8508	-19.516	0	22.5909
cav4mxo_DB8-ZINC39035205-0.pdb	-106.972	-92.7732	-14.1986	0	20.0968
cav4mxo_DB8-ZINC39084017-0.pdb	-64.6264	-42.8845	-22.4796	0.737725	20.9286
cav4mxo_DB8-ZINC39124240-0.pdb	-68.1849	-62.19	-5.99487	0	24.3529
cav4mxo_DB8-ZINC39205222-0.pdb	-90.238	-87.8957	-2.34227	0	20.6333
cav4mxo_DB8-ZINC39220777-0.pdb	-105.772	-94.6968	-11.0754	0	20.8
cav4mxo_DB8-ZINC39237653-0.pdb	-93.611	-81.7956	-11.8155	0	16.4545
cav4mxo_DB8-ZINC39301876-0.pdb	-93.3459	-86.8025	-6.5434	0	17.6286
cav4mxo_DB8-ZINC39315069-0.pdb	-92.8325	-85.8325	-7	0	18.5152
cav4mxo_DB8-ZINC39327267-0.pdb	-86.9575	-68.8375	-18.12	0	22
cav4mxo_DB8-ZINC39328116-0.pdb	-91.6144	-75.2193	-16.395	0	19
cav4mxo_DB8-ZINC39345400-0.pdb	-122.565	-92.7326	-29.8321	0	24.0667
cav4mxo_DB8-ZINC39352980-0.pdb	-95.694	-86.6579	-9.03608	0	19.4375
cav4mxo_DB8-ZINC39357177-0.pdb	-92.2817	-83.4253	-8.85635	0	19.125
cav4mxo_DB8-ZINC39357181-0.pdb	-82.8917	-82.8917	0	0	18.5517
cav4mxo_DB8-ZINC39396518-0.pdb	-99.7201	-97.2529	-2.46721	0	21.4839
cav4mxo_DB8-ZINC39415639-0.pdb	-99.2595	-78.1842	-21.0753	0	20.5
cav4mxo_DB8-ZINC39431812-0.pdb	-91.4974	-77.244	-14.2534	0	18.2813
cav4mxo_DB8-ZINC39432376-0.pdb	-96.4784	-71.0886	-25.3898	0	16.6875
cav4mxo_DB8-ZINC39436168-0.pdb	-105.694	-84.2777	-20.4094	-1.00651	17.4857
cav4mxo_DB8-ZINC39447453-0.pdb	-93.2543	-83.2568	-9.99751	0	17.4242
cav4mxo_DB8-ZINC39452984-0.pdb	-96.1187	-81.8563	-14.2624	0	18.9688
cav4mxo_DB8-ZINC39453220-0.pdb	-78.1585	-68.755	-9.40346	0	22
cav4mxo_DB8-ZINC39454200-0.pdb	-81.5497	-74.6298	-6.9199	0	20.1739
cav4mxo_DB8-ZINC39456314-0.pdb	-99.8288	-84.6258	-15.2029	0	19.2059
cav4mxo_DB8-ZINC39459359-0.pdb	-94.6046	-88.6046	-6	0	17.1471
cav4mxo_DB8-ZINC39524153-0.pdb	-82.9215	-76.5945	-6.32704	0	18.6538
cav4mxo_DB8-ZINC39524885-0.pdb	-81.2104	-75.2104	-6	0	18.2692
cav4mxo_DB8-ZINC39530001-0.pdb	-109.557	-90.6088	-18.9478	0	18.4
cav4mxo_DB8-ZINC39530003-0.pdb	-96.9432	-79.4595	-17.4837	0	20.5
cav4mxo_DB8-ZINC39530505-0.pdb	-87.1638	-84.8282	-2.33569	0	19.9286
cav4mxo_DB8-ZINC39532700-0.pdb	-89.5908	-80.0908	-9.5	0	22.4815
cav4mxo_DB8-ZINC39533354-0.pdb	-85.1154	-81.8024	-3.31298	0	19.6071
cav4mxo_DB8-ZINC39533406-0.pdb	-86.3279	-76.0654	-10.2625	0	18.2593
cav4mxo_DB8-ZINC39533421-0.pdb	-69.4141	-59.9814	-9.43266	0	21.8947
cav4mxo_DB8-ZINC39534036-0.pdb	-114.49	-99.0188	-15.4715	0	20.3
cav4mxo_DB8-ZINC39535971-0.pdb	-100.754	-94.6048	-6.14947	0	19.3871
cav4mxo_DB8-ZINC39544618-0.pdb	-83.2624	-74.9379	-8.32457	0	21.6154
cav4mxo_DB8-ZINC39545129-0.pdb	-100.658	-87.1605	-13.4975	0	18.9429
cav4mxo_DB8-ZINC39568616-0.pdb	-70.2447	-52.6937	-17.551	0	24.5882
cav4mxo_DB8-ZINC39568627-0.pdb	-74.6533	-63.3218	-11.3314	0	24.1765
cav4mxo_DB8-ZINC39595472-0.pdb	-79.3427	-79.3427	0	0	20.4138
cav4mxo_DB8-ZINC39595478-0.pdb	-82.4711	-74.3156	-8.15541	0	17.5517
cav4mxo_DB8-ZINC39596471-0.pdb	-87.413	-81.413	-6	0	18.7241
cav4mxo_DB8-ZINC39596477-0.pdb	-81.8798	-74.5729	-7.30688	0	16.7931
cav4mxo_DB8-ZINC39596749-0.pdb	-77.8687	-72.3161	-5.5526	0	19.4483
cav4mxo_DB8-ZINC39597956-0.pdb	-112.099	-106.115	-5.98421	0	21.3529
cav4mxo_DB8-ZINC39601306-0.pdb	-88.4059	-84.5684	-3.83744	0	17.2424
cav4mxo_DB8-ZINC39632633-0.pdb	-90.3119	-80.8218	-9.49006	0	18.1
cav4mxo_DB8-ZINC39660394-0.pdb	-86.8172	-79.2033	-7.61385	0	19.5517
cav4mxo_DB8-ZINC39666251-0.pdb	-93.6156	-89.1243	-4.49126	0	19.5806
cav4mxo_DB8-ZINC39673253-0.pdb	-75.1857	-70.7894	-4.39635	0	17.4444
cav4mxo_DB8-ZINC39673316-0.pdb	-72.3163	-63.0366	-9.27961	0	17.7037
cav4mxo_DB8-ZINC39676584-0.pdb	-98.0541	-88.5541	-9.5	0	16.8421
cav4mxo_DB8-ZINC39677659-0.pdb	-85.7435	-73.564	-12.1794	0	14.1875
cav4mxo_DB8-ZINC39678332-0.pdb	-96.0491	-90.925	-5.12416	0	18.4412
cav4mxo_DB8-ZINC39680407-0.pdb	-89.0618	-58.6115	-30.7395	0.289184	13.1935
cav4mxo_DB8-ZINC39684526-0.pdb	-91.064	-85.7254	-5.33864	0	19.4
cav4mxo_DB8-ZINC39684563-0.pdb	-85.7367	-71.2367	-14.5	0	15.9
cav4mxo_DB8-ZINC39684565-0.pdb	-81.7334	-78.2334	-3.5	0	16.8333
cav4mxo_DB8-ZINC39684678-0.pdb	-94.1708	-83.3815	-10.7892	0	17.5625
cav4mxo_DB8-ZINC39685226-0.pdb	-85.9987	-84.3631	-1.6356	0	20.3548
cav4mxo_DB8-ZINC39686718-0.pdb	-97.0656	-90.3683	-6.69733	0	20.7419
cav4mxo_DB8-ZINC39686720-0.pdb	-89.3855	-82.057	-7.32853	0	17.7419
cav4mxo_DB8-ZINC39686758-0.pdb	-86.9116	-85.5854	-1.32622	0	19.5882
cav4mxo_DB8-ZINC39690471-0.pdb	-108.125	-90.126	-17.9763	-0.0222228	19.1143
cav4mxo_DB8-ZINC39692312-0.pdb	-106.174	-93.9518	-12.2217	0	18.3143
cav4mxo_DB8-ZINC39694214-0.pdb	-100.24	-96.5834	-3.65611	0	20.6286
cav4mxo_DB8-ZINC39697620-0.pdb	-90.6656	-77.1198	-13.5458	0	21.0385
cav4mxo_DB8-ZINC39698236-0.pdb	-67.94	-47.7698	-20.1702	0	27.6667
cav4mxo_DB8-ZINC39703052-0.pdb	-88.844	-85.749	-3.09501	0	18.5161
cav4mxo_DB8-ZINC39709977-0.pdb	-97.1033	-93.6033	-3.5	0	16.7143
cav4mxo_DB8-ZINC39710210-0.pdb	-98.0768	-98.0768	0	0	17.1944
cav4mxo_DB8-ZINC39711172-0.pdb	-111.386	-105.331	-6.05548	0	17.9459
cav4mxo_DB8-ZINC39733504-0.pdb	-92.8669	-88.4575	-4.40941	0	20.8788
cav4mxo_DB8-ZINC39747206-0.pdb	-100.815	-86.8148	-14	0	16.6286
cav4mxo_DB8-ZINC39747216-0.pdb	-104.857	-88.3573	-16.5	0	19
cav4mxo_DB8-ZINC39747221-0.pdb	-88.6202	-85.1202	-3.5	0	17.5938
cav4mxo_DB8-ZINC39747283-0.pdb	-101.077	-93.201	-7.87601	0	18.1818
cav4mxo_DB8-ZINC39795002-0.pdb	-97.2058	-84.0392	-13.1666	0	18.4138
cav4mxo_DB8-ZINC39843225-0.pdb	-87.8076	-71.88	-15.4499	-0.477676	15.3125
cav4mxo_DB8-ZINC39855037-0.pdb	-110.237	-70.7059	-39.5309	0	15.8235
cav4mxo_DB8-ZINC39855929-0.pdb	-94.9605	-66.0519	-24.3153	-4.59326	19.069
cav4mxo_DB8-ZINC39855933-0.pdb	-96.6996	-78.5148	-15.1872	-2.9977	17.6
cav4mxo_DB8-ZINC39855959-0.pdb	-82.8092	-68.8092	-14	0	17.8929
cav4mxo_DB8-ZINC39855966-0.pdb	-97.734	-79.8544	-17.6194	-0.260228	22
cav4mxo_DB8-ZINC39926828-0.pdb	-91.6494	-84.6494	-7	0	20.1724
cav4mxo_DB8-ZINC39927244-0.pdb	-85.2917	-53.9146	-31.9617	0.584513	18.6842
cav4mxo_DB8-ZINC39931571-0.pdb	-92.9335	-79.321	-13.6125	0	17.5556
cav4mxo_DB8-ZINC39934818-0.pdb	-100.219	-92.5881	-7.63118	0	20.3125
cav4mxo_DB8-ZINC39939033-0.pdb	-92.6885	-75.1463	-17.5423	0	16.6176
cav4mxo_DB8-ZINC39939034-0.pdb	-101.419	-89.7488	-11.6702	0	21.9412
cav4mxo_DB8-ZINC39943289-0.pdb	-88.6075	-69.1358	-19.4717	0	14.4118
cav4mxo_DB8-ZINC39946478-0.pdb	-98.2472	-96.6008	-1.64636	0	22.4
cav4mxo_DB8-ZINC39948157-0.pdb	-76.1878	-63.1423	-13.0455	0	19.8095
cav4mxo_DB8-ZINC39948413-0.pdb	-84.0713	-78.2457	-5.82565	0	22.1379
cav4mxo_DB8-ZINC39960639-0.pdb	-105.199	-92.7402	-13.4906	1.03151	21
cav4mxo_DB8-ZINC39964806-0.pdb	-112.584	-105.615	-6.96897	0	22.7714
cav4mxo_DB8-ZINC39973238-0.pdb	-105.819	-71.1645	-33.5519	-1.10275	17.129
cav4mxo_DB8-ZINC39991258-0.pdb	-94.1753	-81.1752	-13.0001	0	18.0345
cav4mxo_DB8-ZINC39992327-0.pdb	-88.5071	-70.6604	-17.8467	0	16
cav4mxo_DB8-ZINC39992329-0.pdb	-96.6105	-82.9648	-13.6456	0	16.4839
cav4mxo_DB8-ZINC39992750-0.pdb	-85.9593	-75.2941	-10.6652	0	16.9063
cav4mxo_DB8-ZINC40008305-0.pdb	-108.453	-104.953	-3.5	0	18.0526
cav4mxo_DB8-ZINC40008952-0.pdb	-108.298	-97.6139	-10.6839	0	18
cav4mxo_DB8-ZINC40014634-0.pdb	-104.387	-93.3551	-11.032	0	16.8108
cav4mxo_DB8-ZINC40014732-0.pdb	-115.657	-106.636	-9.02112	0	19.4054
cav4mxo_DB8-ZINC40018535-0.pdb	-90.5684	-87.0684	-3.5	0	17.5938
cav4mxo_DB8-ZINC40110752-0.pdb	-101.693	-68.0387	-33.6546	0	15.9118
cav4mxo_DB8-ZINC40111111-0.pdb	-101.458	-68.8898	-32.5682	0	15.4412
cav4mxo_DB8-ZINC40111113-0.pdb	-108.022	-88.6948	-19.3277	0	19.9706
cav4mxo_DB8-ZINC40262613-0.pdb	-60.6844	-51.6532	-9.03114	0	18.8235
cav4mxo_DB8-ZINC40269656-0.pdb	-69.744	-66.244	-3.5	0	23.0952
cav4mxo_DB8-ZINC40282756-0.pdb	-75.5425	-62.3995	-13.143	0	23.1579
cav4mxo_DB8-ZINC40321876-0.pdb	-90.0222	-77.2486	-12.7737	0	17.5152
cav4mxo_DB8-ZINC40322006-0.pdb	-84.9494	-82.6698	-2.27964	0	18.1
cav4mxo_DB8-ZINC40385672-0.pdb	-85.3218	-75.5419	-9.77994	0	20.5833
cav4mxo_DB8-ZINC40388592-0.pdb	-82.2034	-68.3887	-13.8147	0	17.1786
cav4mxo_DB8-ZINC40388701-0.pdb	-85.6544	-75.1922	-10.4622	0	17.5161
cav4mxo_DB8-ZINC40388711-0.pdb	-85.7091	-77.6847	-8.02435	0	16.6774
cav4mxo_DB8-ZINC40390371-0.pdb	-84.1177	-62.4608	-21.6569	0	19.9667
cav4mxo_DB8-ZINC40433796-0.pdb	-99.4397	-82.1456	-17.2941	0	17
cav4mxo_DB8-ZINC40447158-0.pdb	-69.9641	-60.4641	-9.5	0	21.3684
cav4mxo_DB8-ZINC40475528-0.pdb	-93.0663	-68.4833	-24.583	0	15.7576
cav4mxo_DB8-ZINC40557081-0.pdb	-64.0567	-56.5889	-7.46776	0	24
cav4mxo_DB8-ZINC40571903-0.pdb	-70.6763	-61.6709	-9.00546	0	23.6667
cav4mxo_DB8-ZINC40582691-0.pdb	-73.7217	-60.7186	-13.003	0	25.9412
cav4mxo_DB8-ZINC40701786-0.pdb	-58.977	-51.989	-6.98797	0	17.8
cav4mxo_DB8-ZINC40717638-0.pdb	-72.7776	-59.6245	-13.1531	0	27.7059
cav4mxo_DB8-ZINC40733421-0.pdb	-76.7661	-70.0294	-6.73674	0	18.3462
cav4mxo_DB8-ZINC40733454-0.pdb	-92.9224	-92.9224	0	0	20.069
cav4mxo_DB8-ZINC40739283-0.pdb	-110.201	-94.0241	-16.1766	0	19.0606
cav4mxo_DB8-ZINC40760892-0.pdb	-81.3315	-70.9818	-10.3497	0	15.4483
cav4mxo_DB8-ZINC40779925-0.pdb	-86.8862	-66.103	-20.7833	0	24.2174
cav4mxo_DB8-ZINC40781110-0.pdb	-93.0122	-79.6122	-13.4	0	18.7857
cav4mxo_DB8-ZINC40795958-0.pdb	-79.341	-76.841	-2.5	0	18.5806
cav4mxo_DB8-ZINC40797933-0.pdb	-81.7657	-70.1671	-11.5987	0	19.2188
cav4mxo_DB8-ZINC40811324-0.pdb	-93.6512	-92.3752	-1.27601	0	19.3529
cav4mxo_DB8-ZINC40824742-0.pdb	-95.9794	-71.2099	-24.7695	0	23.1538
cav4mxo_DB8-ZINC40824913-0.pdb	-78.7395	-62.6967	-16.0427	0	18.04
cav4mxo_DB8-ZINC40953728-0.pdb	-91.7798	-77.1825	-14.5972	0	17.8519
cav4mxo_DB8-ZINC40957217-0.pdb	-96.0993	-85.6879	-10.4114	0	18.8966
cav4mxo_DB8-ZINC40958702-0.pdb	-83.1717	-64.1195	-19.0522	0	16.1667
cav4mxo_DB8-ZINC41037869-0.pdb	-77.6626	-72.9716	-4.97731	0.286319	24.9
cav4mxo_DB8-ZINC41048202-0.pdb	-72.0846	-60.0618	-13.963	1.94023	29.2308
cav4mxo_DB8-ZINC41049114-0.pdb	-73.5365	-56.4709	-19.2103	2.14472	25.9333
cav4mxo_DB8-ZINC41049123-0.pdb	-71.3184	-53.901	-17.4173	0	27.3571
cav4mxo_DB8-ZINC41058542-0.pdb	-80.1053	-62.6944	-17.4109	0	26.75
cav4mxo_DB8-ZINC41248907-0.pdb	-64.7825	-54.6724	-10.1101	0	27.3571
cav4mxo_DB8-ZINC41290301-0.pdb	-107.308	-100.776	-6.53226	0	20.0909
cav4mxo_DB8-ZINC41583573-0.pdb	-61.24	-44.74	-16.5	0	24.25
cav4mxo_DB8-ZINC41583972-0.pdb	-96.1916	-89.6963	-6.49531	0	21.7241
cav4mxo_DB8-ZINC41586159-0.pdb	-89.1192	-81.8547	-7.26455	0	21.0667
cav4mxo_DB8-ZINC41586188-0.pdb	-95.5714	-87.0813	-8.49009	0	19.25
cav4mxo_DB8-ZINC41586515-0.pdb	-101.435	-95.3439	-6.09159	0	20.5938
cav4mxo_DB8-ZINC41628983-0.pdb	-74.6492	-57.8051	-16.8441	0	22
cav4mxo_DB8-ZINC41629241-0.pdb	-70.3306	-51.7487	-18.582	0	28.5
cav4mxo_DB8-ZINC42009823-0.pdb	-71.4872	-54.0722	-19.9317	2.51678	23.375
cav4mxo_DB8-ZINC42350895-0.pdb	-69.7928	-63.7928	-6	0	25.1765
cav4mxo_DB8-ZINC42404026-0.pdb	-76.6285	-66.1285	-10.5	0	25.7059
cav4mxo_DB8-ZINC42406652-0.pdb	-74.7723	-59.5607	-15.2115	0	24.1765
cav4mxo_DB8-ZINC42524563-0.pdb	-69.9431	-56.9431	-13	0	21.6111
cav4mxo_DB8-ZINC42578234-0.pdb	-68.9596	-59.543	-9.41667	0	22.8824
cav4mxo_DB8-ZINC42699726-0.pdb	-83.5713	-69.3699	-14.2013	0	23.6
cav4mxo_DB8-ZINC42800073-0.pdb	-87.2851	-74.509	-12.7762	0	20.2083
